price_billion,area_m2,bedrooms_num,district,direction,furniture_std,legal_std,floors_num,frontage_m,road_width_m,title,description,image_urls
12.2,42.0,4.0,Đống Đa,Tây - Bắc,Đầy đủ,Sổ đỏ/Sổ hồng,6.0,2.5,3.3,"Siêu đẹp bán nhà phố Trần hữu tước, thang máy, 10m ra oto, ngõ 3 gác thông hồ Đắc-ri, 42mx7tầng","NHÀ MỚI TINH - THANG MÁY - CỰC GẦN PHỐ - NGÕ 3GÁC NÔNG - GẦN HỒ - THIẾT KẾ HIỆN ĐẠI
- Vị trí nhà bán đẹp, gần phố ngõ nông. Cực gần Hồ  Xã Đàn, thông các tuyến phố lớn như Xã Đàn, Tôn Đức Thắng, Khâm Thiên, Nguyễn Lương Bằng...tiện ích quanh nhà chẳng thiếu gì.
- Nội thất full, khách mua về chỉ việc xách vali vào ở.
- Thiết kế hiện đại , tối ưu công năng
- Sổ đỏ chính chủ, sẵn sàng giao dịch.
*AC liên hệ e Linh nhà Thật để được tư vấn Nhanh+Chính xác Nhất
*
0963 881 ***","[""https://file4.batdongsan.com.vn/resize/1275x717/2026/03/06/20260306214019-0a3d_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/03/06/20260306214020-0a84_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/03/06/20260306214020-5cb0_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/03/06/20260306214021-ef8c_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/03/06/20260306214022-42bb_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/03/06/20260306214022-2eda_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/03/06/20260306214023-8c40_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/03/06/20260306214024-70e7_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/03/06/20260306214024-f347_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/03/06/20260306214019-0a3d_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/03/06/20260306214020-0a84_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/03/06/20260306214020-5cb0_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/03/06/20260306214021-ef8c_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/03/06/20260306214022-42bb_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/03/06/20260306214022-2eda_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/03/06/20260306214023-8c40_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/03/06/20260306214024-70e7_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/03/06/20260306214024-f347_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/255x180/2025/12/02/20251202103529-93a4.jpg""]"
20.0,45.0,3.0,Ba Đình,Nam,Không rõ,Sổ đỏ/Sổ hồng,6.0,5.0,20.0,"Siêu phẩm Ngọc Khánh, thang máy sịn sò, oto đỗ cửa, tặng full nội thất, 45mx6tầng, 20tỷ","SIÊU PHẨM BA ĐÌNH - HÀNG XÓM VINHOMES GIẢNG VÕ ĐÀI TRUYỀN HÌNH VTV - 6 TẦNG THANG MÁY 2 THOÁNG - NHÀ THIẾT KẾ ĐẸP ĐẲNG CẤP XÁCH VALI VỀ Ở LUÔN - HIẾM CÓ TRONG TẦM GIÁ - TẶNG FULL NỘI THẤT SỊN SỊN
Ngọc Khánh là con phố trung tâm quận Ba Đình, giao thông thuận tiện tiếp giáp các phố VIP như Giảng Võ, Nguyễn Chí Thanh, Kim Mã, Nguyễn Công Hoan.
Nhà nằm đoạn đẹp nhất phố ngay cổng Vinhomes Giảng Võ đang hoàn thiện dự kiến giá rumor hơn 1 tỷ/m², đường ô tô tránh xung quanh tập trung nhiều cơ quan nhà nước, văn phòng, trường học, công viên, hồ nước. Hàng xóm dân trí cao khu vực kinh doanh hay ở đều cực đẹp.
-Nhà 6 tầng thang máy chủ xây cực tâm huyết, thiết kế hiện đại khách chỉ cần xách vali vào ở luôn.
- Sổ đỏ vuông đẹp nở hậu sẵn sàng giao dịch.
*Ac liên hệ e Linh nhà THẬT để được tư vấn nhanh và chính xác nhất
*
0963 881 ***","[""https://file4.batdongsan.com.vn/resize/1275x717/2026/03/19/20260319131745-f2d0_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/03/19/20260319131742-0234_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/03/19/20260319131741-76af_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/03/19/20260319131746-eed6_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/03/19/20260319131743-1389_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/03/19/20260319131747-be05_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/03/19/20260319131748-916c_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/03/19/20260319131749-7549_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/03/19/20260319131750-9fcf_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/03/19/20260319131745-f2d0_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/03/19/20260319131742-0234_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/03/19/20260319131741-76af_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/03/19/20260319131746-eed6_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/03/19/20260319131743-1389_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/03/19/20260319131747-be05_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/03/19/20260319131748-916c_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/03/19/20260319131749-7549_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/03/19/20260319131750-9fcf_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/255x180/2025/12/02/20251202103529-93a4.jpg""]"
9.5,48.0,5.0,Cầu Giấy,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,6.0,4.8,6.0,"Bán nhà mới thang máy, ô tô Phố Nguyễn Văn Huyên gần Dương Quảng Hàm; 48m2x6T, gần trường ĐH","Bán nhà mới thang máy, ô tô phố Nguyễn Văn Huyên, gần Dương Quảng Hàm, Nguyễn Khánh Toàn, Cầu Giấy.
DT 48m² x6 tầng mặt tiền rộng, ngõ nông gần phố, gần nhiều đại học.
Sổ đỏ chính chủ sẵn sàng giao dịch.
Giá nhỉnh 9 tỷ.
Liên hệ
0963 558 ***
.","[""https://file4.batdongsan.com.vn/resize/1275x717/2025/12/06/20251206113756-3b1e_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2025/12/06/20251206113757-984f_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2025/10/25/20251025072331-bcda_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2025/12/06/20251206113758-4dcf_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2025/12/06/20251206113759-fcfb_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2025/10/25/20251025072333-6d88_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2025/12/06/20251206113756-3b1e_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2025/12/06/20251206113757-984f_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2025/10/25/20251025072331-bcda_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2025/12/06/20251206113758-4dcf_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2025/12/06/20251206113759-fcfb_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2025/10/25/20251025072333-6d88_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2025/01/03/20250103090730-cc8d.jpg""]"
12.0,35.0,5.0,Đống Đa,Tây - Nam,Cơ bản,Sổ đỏ/Sổ hồng,7.0,4.0,50.0,"Duy nhất bán nhà đẹp Đê La Thành, thang máy, mới kính koong, dòng tiền tốt, 50m mặt phố, 35m2x7tầng","Siêu phẩm 7 tầng thang máy - thông số vàng - đê la thành thông xã đàn - dòng tiền tốt - 50m ra mặt phố ô tô - 35m2x7tầng - 12 tỷ.
- Phân khúc Xã Đàn 7 tầng thang máy mới kính koong. Ngõ trước nhà rộng, gần phố.
- Thông nhiều nơi, tiện ích xung quanh không thiếu gì.
- Thiết kế hiện đại, đủ công năng.
* Sổ đỏ chính chủ cất két.
* AC liên hệ e Linh nhà Thật e tư vấn Nhanh và Chính Xác Nhất ah -
0963 881 ***
.","[""https://file4.batdongsan.com.vn/resize/1275x717/2026/03/06/20260306221706-0f05_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/03/06/20260306221707-e9ef_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/03/06/20260306221708-a3dc_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/03/06/20260306221709-3fe0_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/03/06/20260306221710-01b1_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/03/06/20260306221711-fd5e_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/03/06/20260306221706-0f05_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/03/06/20260306221707-e9ef_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/03/06/20260306221708-a3dc_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/03/06/20260306221709-3fe0_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/03/06/20260306221710-01b1_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/03/06/20260306221711-fd5e_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/255x180/2025/12/02/20251202103529-93a4.jpg""]"
14.5,60.0,3.0,Đống Đa,Đông - Bắc,Đầy đủ,Sổ đỏ/Sổ hồng,5.0,4.0,20.0,"Có 1 0 2 bán nhà phố Vũ Ngọc Phan, 20m ra ô tô, đất vượng địa, dân trí cao, 60m2*5tầng, 14tỷ5","Hàng hiếm - cực phẩm trung tâm Đống Đa - ô chờ thang máy - vuông như miếng bánh 3 bước ô tô tránh - tiện ích đỉnh cao.
+ Nhà nằm vị trí đắc địa, gia chủ xây chắc chắn, cốt nhà cực ngon.
+ Vị trí gần trường - chợ - cây xăng - siêu thị - caffe - nhà hàng - Công viên - Bệnh viện - dân trí cao - an ninh tuyệt đỉnh.
+ Thiết kế hiện đại, thông minh, nhà gia chủ xây cực tốt.
+ Nhà gia chủ quan chức chính phủ, con cái học vị cấp cao, đất vượng địa. Nhà gần phố, yên tĩnh, ở sướng, thoáng và sáng.
+ Sổ đỏ vuông, chính chủ sẵn sàng giao dịch.
* Ac liên hệ em Linh nhà Thật để em tư vấn Nhanh và Chính Xác Nhất ah.
*
0963 881 ***
.","[""https://file4.batdongsan.com.vn/resize/1275x717/2026/03/07/20260307155100-42b4_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/03/07/20260307155101-93a8_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/03/07/20260307155102-0cad_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/03/07/20260307155103-5346_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/03/07/20260307155104-2786_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/03/07/20260307155105-2c4c_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/03/07/20260307155106-9a01_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/03/07/20260307155150-d1d0_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/03/07/20260307155100-42b4_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/03/07/20260307155101-93a8_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/03/07/20260307155102-0cad_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/03/07/20260307155103-5346_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/03/07/20260307155104-2786_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/03/07/20260307155105-2c4c_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/03/07/20260307155106-9a01_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/03/07/20260307155150-d1d0_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/255x180/2025/12/02/20251202103529-93a4.jpg""]"
10.5,37.4,4.0,Long Biên,Không rõ,Không rõ,Sổ đỏ/Sổ hồng,5.0,5.0,5.0,"Chính chủ cần bán căn nhà 4 tầng 1 tum diện tích 37,4 m2","Chính chủ cần bán căn nhà ngõ rộng 2 ô tô tránh thoải mái, ngõ thông. Diện tích 37,4 m² xây 4 tầng 1 tum. Khu này an ninh tốt, dân trí cao. Phù hợp với nhiều gia đình. Giá 10,5 tỷ liên hệ :
0902 121 ***
(Mr Thành)","[""https://file4.batdongsan.com.vn/resize/1275x717/2026/04/18/20260418093637-cc53_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/04/18/20260418093637-b95a_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/04/18/20260418093637-6800_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/04/18/20260418093637-fcfd_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/04/18/20260418093637-75f2_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/04/18/20260418093637-cc53_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/04/18/20260418093637-b95a_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/04/18/20260418093637-6800_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/04/18/20260418093637-fcfd_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/04/18/20260418093637-75f2_wm.jpg""]"
19.79,44.0,4.0,Hai Bà Trưng,Không rõ,Không rõ,Sổ đỏ/Sổ hồng,7.0,4.5,3.0,"Tôi bán nhà phố Thọ Lão gần hồ HBT. 42/44m2 - 7 tầng xây mới thang máy, cách phố 3 nhà, giá 19.79Tỷ","Phố Thọ Lão - Lò Đúc, ngay gần hồ Hai Bà Trưng, tầng 7 nhìn được ra hồ. 42/44m² - 7 tầng thang máy xây mới tinh, cách phố 3 nhà, đi bộ 2 phút ra hồ.
- Nhà xây mới từ móng, mặt ngõ rất gần phố, đi lại thuận lợi. Khu vực trung tâm cực kì hiếm nhà xây mới được chào bán. Đã sắm full nội thất.
- Ngay gần hồ Hai Bà Trưng, tiện đi bộ tập thể dục, xung quanh là cụm 4 trường mầm non Việt Bun, tiểu học Trưng Trắc, cấp 2 Trưng Nhị, cấp 3 Trần Nhân Tông (đều nằm ngay trên mặt hồ Hai Bà).
- Khu vực trung tâm bậc nhất quận Hai Bà, sát Hoàn Kiếm.
- Giá 19.79 Tỷ.
Liên hệ chủ nhà:
0915 988 ***
miễn trung gian.","[""https://file4.batdongsan.com.vn/resize/1275x717/2026/04/23/20260423083533-a705_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/04/23/20260423083533-8c20_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/04/23/20260423083533-d832_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/04/23/20260423083533-fa79_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/04/23/20260423083533-ed16_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/04/23/20260423083533-8d61_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/04/23/20260423083533-64a2_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/04/23/20260423083533-85ba_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/04/23/20260423083533-dbcc_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/04/23/20260423083533-a9c4_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/04/23/20260423083533-a705_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/04/23/20260423083533-8c20_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/04/23/20260423083533-d832_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/04/23/20260423083533-fa79_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/04/23/20260423083533-ed16_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/04/23/20260423083533-8d61_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/04/23/20260423083533-64a2_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/04/23/20260423083533-85ba_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/04/23/20260423083533-dbcc_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/04/23/20260423083533-a9c4_wm.jpg""]"
6.9,32.0,3.0,Hai Bà Trưng,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,5.0,4.5,3.0,"Bán nhà riêng tại Phố Đại La, 6,9 tỷ, 32 m2, giá tốt Hot!","Nhà riêng tại Phố Đại La, Phường Bạch Mai, Hà Nội, trước đây Quận Hai Bà Trưng, Hà Nội là một lựa chọn hấp dẫn cho những ai tìm kiếm không gian sống tiện nghi và thoải mái.
- Cấu trúc: 3PN + 4WC + bếp
- Diện tích: 32 m2
- Giá: 6,9 tỷ VND
- Nội thất: đầy đủ
- Pháp lý: đầy đủ
---
Điểm đặc sắc: Ngôi nhà được thiết kế hiện đại phù hợp cho gia đình, với nhiều phòng ngủ và không gian sinh hoạt thoải mái. Với giá cả hợp lý, đây là cơ hội không nên bỏ lỡ cho những ai đang tìm kiếm một nơi an cư lạc nghiệp.
---
Địa điểm xung quanh:
- Siêu thị tự chọn B11 Kim Liên, Winmart, Siêu thị Thành Đô
- Bệnh viện Tai Mũi Họng Trung Ương, Bệnh viện Việt Pháp Hà Nội, Bệnh viện Đại Học Y Hà Nội
- Trường mầm non Kinder Green
- Công viên Thống Nhất cổng Lê Duẩn, Công viên Thống Nhất, Công viên Tuổi Trẻ Thủ Đô
Hãy liên hệ để biết thêm thông tin chi tiết qua số điện thoại
0583 752 ***
hoặc liên hệ với E ngọc .","[""https://file4.batdongsan.com.vn/resize/1275x717/2026/04/24/20260424141454-4a77_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/04/24/20260424141454-2c5c_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/04/24/20260424141454-e05e_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/04/24/20260424141454-4a77_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/04/24/20260424141454-2c5c_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/04/24/20260424141454-e05e_wm.jpg""]"
9.5,52.0,3.0,Đống Đa,Tây,Không rõ,Sổ đỏ/Sổ hồng,5.0,4.2,3.0,"Siêu rẻ bán nhà Đê La Thành 100m ra phố, ngõ rộng, dân trí cao, đi lại thuận tiện, 52m2x5tầng, 9tỷ5","Lõi trung tâm Đống Đa - nhà BTCT 5 tầng - ngõ thông sáng ở ngay - có thể lên 7 tầng thang máy - 52m2x5tầng - 9tỷ5.
Cách mặt phố ~100m, cách ô tô ~50m.
Ngõ rộng ~3m, thông thoáng sáng dân trí cao.
Sát khu chung cư, dân cư đông, kinh doanh nhỏ tốt.
Giao cắt các trục lớn: Hoàng Cầu, Hào Nam Giảng Võ, Láng Hạ, Ô Chợ Dừa.
Di chuyển nhanh Hoàn Kiếm Ba Đình Hai Bà Trưng, gần Văn Miếu Lăng Bác Phố Cổ.
* Mặt tiền nở hậu, không lỗi phong thủy.
Pháp lý: Sổ đỏ chính chủ pháp lý chuẩn, giao dịch ngay.
* Liên hệ e Linh nhà Thật ah.
0963 881 ***
.","[""https://file4.batdongsan.com.vn/resize/1275x717/2026/03/03/20260303180120-3f2c_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/03/03/20260303180121-13a6_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/03/03/20260303180122-19c3_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/03/03/20260303180123-a5bd_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/03/03/20260303180123-fa31_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/03/03/20260303180124-58fa_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/03/03/20260303180125-e4f0_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/03/03/20260303180120-3f2c_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/03/03/20260303180121-13a6_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/03/03/20260303180122-19c3_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/03/03/20260303180123-a5bd_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/03/03/20260303180123-fa31_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/03/03/20260303180124-58fa_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/03/03/20260303180125-e4f0_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/255x180/2025/12/02/20251202103529-93a4.jpg""]"
9.0,40.0,3.0,Đống Đa,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,4.0,4.5,3.0,Hothothot chủ cần tiền bán gấp trong tuần căn nhà tâm huyết phố thịnh quang .,"Nhà đẹp dân xây chắc chắn. Ngang 4m diện tích lên tói gần 40m đã đầy đủ nội thất về chỉ việc ỏ luôn
Nhà 4 tâng 3 ngủ rộng rãi
Vị trí gần chợ, trường học vài bước ra các con phô diễn lơn như ngã tư sở .thái thình ,đường láng.......
Ngõ to xe ba gác đỗ tận cửa
Sẵn sổ giao dịch được ngay
Liên hệ Đoàn xuân để được xem và chốt
0964 188 ***","[""https://file4.batdongsan.com.vn/resize/1275x717/2026/04/24/20260424141209-ed39_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/04/24/20260424141211-d7e6_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/04/24/20260424141212-3cdf_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/04/24/20260424141209-ed39_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/04/24/20260424141211-d7e6_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/04/24/20260424141212-3cdf_wm.jpg""]"
14.0,39.6,3.0,Đống Đa,Đông,Không rõ,Sổ đỏ/Sổ hồng,5.0,3.9,20.0,"Hiếm nhà bán phố Thanh Miến, oto 2 chiều, mới kính koong, thang máy xịn, 39.6m2x5 tầng, 14 tỷ","Siếu hiếm! Bán nhà đẹp - thang máy xịn - 20m ra oto - 5phút ra Lăng Bác - 1 bước ra Văn Miếu - lô góc thoáng vĩnh viễn - thông nhiều nơi.
- Vị trí đắc địa TT Đống Đa, cách chợ, bệnh viện, trường học, Văn Miếu, Lăng Bác 5 phút.
- Thiết kế hiện đại, đủ công năng, thang máy sịn sò.
- Sổ vuông cất két, ss giao dịch ngay.
* Ac liên hệ e Linh nhà thật để được tư vấn Nhanh và Chính xác nhất.
*
0963 881 ***
.","[""https://file4.batdongsan.com.vn/resize/1275x717/2026/03/19/20260319141745-2dba_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/03/19/20260319141746-ba9c_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/03/19/20260319141747-11cc_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/03/19/20260319141748-6293_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/03/19/20260319141749-8627_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/03/19/20260319141750-6103_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/03/19/20260319141745-2dba_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/03/19/20260319141746-ba9c_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/03/19/20260319141747-11cc_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/03/19/20260319141748-6293_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/03/19/20260319141749-8627_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/03/19/20260319141750-6103_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/255x180/2025/12/02/20251202103529-93a4.jpg""]"
